auc,prauc,AP,auc_01,f1,accuracy,precision,recall,encoding,weight,pep_col,rank_col,key,evalset
0.5670830301560352,0.05038541931054077,0.05201723484339191,0.5010925020530954,0.019704433497536946,0.9359922804760373,0.02857142857142857,0.015037593984962405,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6096963206002188,0.04935482287142955,0.05106892268221444,0.5051151074394757,0.010416666666666668,0.9388871019620457,0.013513513513513514,0.00847457627118644,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5848490380253797,0.04946035413311715,0.051365020272172046,0.5033490493800634,0.0,0.9433901576069476,0.0,0.0,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5609629131485219,0.05174775276686782,0.05412781082989444,0.5094771974395377,0.03921568627450981,0.9369572209713735,0.057971014492753624,0.02962962962962963,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6323632772791961,0.049664743068036976,0.05117083266095556,0.5070904585677839,0.010989010989010988,0.9421035702798327,0.014925373134328358,0.008695652173913044,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6145938093641747,0.053215074651511124,0.054938959352825514,0.5023232458170793,0.019704433497536946,0.9359922804760373,0.025974025974025976,0.015873015873015872,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5777707513584411,0.060029387891990436,0.06316075742470931,0.5148812165320553,0.04975124378109452,0.938565455130267,0.08771929824561403,0.034722222222222224,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5913954239486514,0.051836040175456344,0.0540242032964129,0.5068131882364337,0.02127659574468085,0.9408169829527179,0.03508771929824561,0.015267175572519083,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.593801322578301,0.06634199632242725,0.0694532950307517,0.5283390512470406,0.05025125628140703,0.9392087487938244,0.08333333333333333,0.03597122302158273,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6027523272391815,0.05987534405321822,0.06306732478959581,0.5255905272868518,0.06217616580310881,0.941781923448054,0.09230769230769231,0.046875,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5808922192210508,0.04465065301323318,0.04634037407316475,0.49302112997925673,0.021390374331550804,0.9411386297844966,0.027777777777777776,0.017391304347826087,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5954304672688748,0.050876436584122955,0.053155655638140294,0.5132488715935036,0.056179775280898875,0.9459633322611772,0.08620689655172414,0.041666666666666664,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5538867717751377,0.047769493819668704,0.04917874592939807,0.49433622912545505,0.0,0.9372788678031522,0.0,0.0,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6246447290214514,0.058793317260481474,0.0631245037275036,0.5234520082017331,0.05376344086021505,0.9433901576069476,0.08064516129032258,0.04032258064516129,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6063380319163089,0.05316548391517341,0.05491307986523679,0.500113564725312,0.010416666666666666,0.9388871019620457,0.015151515151515152,0.007936507936507936,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5631807266248354,0.045711979630154026,0.04693403045519802,0.49027945959095587,0.009950248756218905,0.9359922804760373,0.014084507042253521,0.007692307692307693,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6065580436234788,0.05007675413048572,0.05277192819705523,0.516130659488313,0.04519774011299436,0.9456416854293985,0.06451612903225806,0.034782608695652174,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6088028677284318,0.06128089810378372,0.06411281596545514,0.5166558194070558,0.046948356807511735,0.9347056931489225,0.0684931506849315,0.03571428571428571,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5902569235902568,0.041623138032831415,0.04320725108493334,0.49129580708528076,0.010989010989010988,0.9421035702798327,0.014285714285714285,0.008928571428571428,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6030705102757505,0.05568813731770117,0.05776486483027418,0.513537867939155,0.031914893617021274,0.9414602766162753,0.05357142857142857,0.022727272727272728,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6303100453097485,0.06758244033775396,0.0707810320089119,0.5255636643100599,0.04950495049504951,0.9382438082984883,0.07575757575757576,0.03676470588235294,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6793957676310617,0.07649557720499735,0.08186690155947073,0.5596173692148925,0.06779661016949151,0.9469282727565134,0.1,0.05128205128205128,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5724491338982141,0.054792965082537004,0.05766931855379201,0.5107203347076661,0.03940886699507389,0.9372788678031522,0.06153846153846154,0.028985507246376812,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.568567149533917,0.04820537329584609,0.04978421158884869,0.5020528313579673,0.02030456852791878,0.9379221614667096,0.029850746268656716,0.015384615384615385,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6101900578664878,0.0555873048521604,0.057998239962328,0.508014850632956,0.03225806451612904,0.9421035702798327,0.05172413793103448,0.0234375,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5906898704541907,0.05258710627459738,0.05463039913439173,0.5107325047439889,0.010582010582010581,0.9398520424573817,0.016666666666666666,0.007751937984496124,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5488908045059571,0.04606732839111752,0.04763736561316291,0.5065045561719698,0.010989010989010988,0.9421035702798327,0.017857142857142856,0.007936507936507936,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6198304677429927,0.037930248095379156,0.03968307863129555,0.4976851825235209,0.024999999999999998,0.9498230942425218,0.028985507246376812,0.02197802197802198,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5999370713849348,0.064188121969712,0.06756967733066906,0.5135373883730258,0.047619047619047616,0.9356706336442586,0.07936507936507936,0.034013605442176874,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6570026650726045,0.07658376946894864,0.08137618051679044,0.5366077152082178,0.08163265306122448,0.9421035702798327,0.13114754098360656,0.05925925925925926,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5840220385674931,0.05090354037692162,0.053546404265600187,0.5162409824887487,0.046511627906976744,0.9472499195882921,0.0784313725490196,0.03305785123966942,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6004006035065814,0.05266848627316159,0.05432752672791276,0.5028874668331512,0.01020408163265306,0.9376005146349309,0.014925373134328358,0.007751937984496124,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5810678500923221,0.052646981865888176,0.05519940165610806,0.5123242232298816,0.042328042328042326,0.941781923448054,0.06349206349206349,0.031746031746031744,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6157218949709731,0.05369916069465826,0.05565208838248399,0.5052890915410103,0.029126213592233007,0.9356706336442586,0.0375,0.023809523809523808,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5661658319421257,0.04082315236547743,0.042353657974981876,0.49726151773423544,0.023809523809523808,0.9472499195882921,0.037037037037037035,0.017543859649122806,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.635051445972757,0.05687306811556318,0.05899717969898239,0.5012035494793613,0.010256410256410256,0.9379221614667096,0.015625,0.007633587786259542,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5526456097898584,0.04908408572682891,0.05104295469329087,0.5084132439280855,0.041237113402061855,0.9401736892891605,0.06349206349206349,0.030534351145038167,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6115817694369974,0.053731164010250805,0.055841556364578174,0.5083702553972061,0.031413612565445025,0.9404953361209392,0.045454545454545456,0.024,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6076701701701701,0.04958728860937064,0.05161029993430351,0.5107074493039405,0.0335195530726257,0.9443550981022837,0.04477611940298507,0.026785714285714284,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5872949061662198,0.05068338794378627,0.05261699713265334,0.5115620149569634,0.011235955056179777,0.9433901576069476,0.018867924528301886,0.008,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5991577357613779,0.0492836339572316,0.05164406808612968,0.5142810411058578,0.04519774011299436,0.9456416854293985,0.06451612903225806,0.034782608695652174,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5681003857859753,0.04934364217941905,0.05085341649256778,0.49938898916145524,0.010416666666666666,0.9388871019620457,0.016666666666666666,0.007575757575757576,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5993602467401594,0.05671733922706637,0.059095613202306135,0.5160933450981716,0.020512820512820513,0.938565455130267,0.031746031746031744,0.015151515151515152,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5717664678389753,0.049974010542119036,0.05189834071927518,0.5038671510288619,0.03076923076923077,0.9392087487938244,0.046153846153846156,0.023076923076923078,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.608888547561941,0.051227975942148576,0.05387260463733105,0.5149750979881264,0.033333333333333326,0.944033451270505,0.04477611940298507,0.02654867256637168,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5865980818556931,0.05451429804486162,0.05786558799576566,0.5261690526081011,0.02395209580838323,0.9475715664200708,0.0425531914893617,0.016666666666666666,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.623551151822964,0.06535573820379609,0.06807648879359446,0.5085181437177199,0.05240174672489083,0.9302026375040205,0.075,0.040268456375838924,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6291554357592093,0.06896698428608843,0.07201481054181211,0.5253539307924568,0.061538461538461535,0.9411386297844966,0.1111111111111111,0.0425531914893617,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5754660398768033,0.04775403280495541,0.049711379222500546,0.5001251304627268,0.01092896174863388,0.941781923448054,0.01694915254237288,0.008064516129032258,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.598971644152367,0.05097339948495501,0.053432980353034246,0.505876194352588,0.04444444444444444,0.9446767449340624,0.06779661016949153,0.03305785123966942,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5759996153591884,0.0416276606901296,0.042915140861376586,0.4956998359266538,0.0,0.9437118044387263,0.0,0.0,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6053146998168139,0.05151504649487412,0.05427056866842546,0.5155119962307696,0.03260869565217391,0.9427468639433901,0.04411764705882353,0.02586206896551724,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5587307909323243,0.04357998072926958,0.04521666877742608,0.49608787477006766,0.01149425287356322,0.9446767449340624,0.018867924528301886,0.008264462809917356,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6076330766655507,0.058129115846803525,0.06088613126647311,0.5275096311800372,0.055865921787709494,0.9456416854293985,0.08771929824561403,0.040983606557377046,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6269523167973825,0.06516254086463752,0.06989438404735326,0.5154440496660986,0.060913705583756333,0.9404953361209392,0.10526315789473684,0.04285714285714286,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5964815350004817,0.050716263472122505,0.052695046485319225,0.5155239730490908,0.0223463687150838,0.9437118044387263,0.03278688524590164,0.01694915254237288,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5959783531409168,0.05568780169788767,0.05811431663121231,0.5173231253005178,0.03846153846153846,0.9356706336442586,0.05333333333333334,0.03007518796992481,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6085129950829415,0.05725583772257902,0.060303331696577554,0.5243193898183618,0.04324324324324324,0.9430685107751688,0.06557377049180328,0.03225806451612903,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5876093907309679,0.049154432329489614,0.05131957571898016,0.5041438772343252,0.03208556149732621,0.941781923448054,0.045454545454545456,0.024793388429752067,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.591041486040041,0.04702348713688555,0.04865259963039778,0.5053760747004618,0.03428571428571429,0.9456416854293985,0.05263157894736842,0.025423728813559324,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6235446637671462,0.053824469127203664,0.055590770992955355,0.5078592265206341,0.0,0.9343840463171438,0.0,0.0,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5974693304182048,0.05363915964686047,0.05615188592847332,0.5136199153756633,0.03092783505154639,0.9395303956256031,0.04477611940298507,0.023622047244094488,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5933629279217514,0.04749534277228466,0.04924230494413379,0.5071638028294375,0.0223463687150838,0.9437118044387263,0.03225806451612903,0.017094017094017096,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6116702412868633,0.05442908153059882,0.05787812361696682,0.5074051079441231,0.041237113402061855,0.9401736892891605,0.057971014492753624,0.032,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6167347157791013,0.059241220778920564,0.0621009985638032,0.51140583227492,0.019999999999999997,0.9369572209713735,0.03225806451612903,0.014492753623188406,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6231916722576316,0.05731062569772402,0.05955858430697779,0.511990137096347,0.041666666666666664,0.9408169829527179,0.0625,0.03125,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5940960898522243,0.059065089715110417,0.06163546164211308,0.5084988493392727,0.021164021164021166,0.9404953361209392,0.0425531914893617,0.014084507042253521,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5811040059771024,0.06344616214875187,0.06642630918373246,0.5140134600460542,0.04926108374384235,0.9379221614667096,0.10204081632653061,0.032467532467532464,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5701049341370841,0.04481010264567555,0.04629342989513667,0.49518520461053306,0.010471204188481676,0.9392087487938244,0.014705882352941176,0.008130081300813009,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5602072221903615,0.053158181703367446,0.05516603628367149,0.5042428431576734,0.028571428571428567,0.9343840463171438,0.043478260869565216,0.02127659574468085,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6151794079070639,0.06963390459261658,0.0727102986903497,0.5279725451909707,0.039603960396039604,0.9376005146349309,0.06896551724137931,0.027777777777777776,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6181470352278823,0.061934729489509885,0.06421896332987218,0.5169835824411996,0.029411764705882356,0.936313927307816,0.04838709677419355,0.02112676056338028,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5793762306207108,0.05984354775267546,0.06374376532200021,0.5191536649733527,0.04060913705583756,0.9392087487938244,0.07142857142857142,0.028368794326241134,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5950804289544236,0.05096404613557931,0.05297306399383696,0.5089911104839847,0.030769230769230767,0.9392087487938244,0.04285714285714286,0.024,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5835386122158247,0.052332722881852554,0.05398354036398725,0.4945869898227494,0.009950248756218905,0.9359922804760373,0.015384615384615385,0.007352941176470588,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5541764508554177,0.04542518266626794,0.04755790510558231,0.49752351515740034,0.030769230769230774,0.9392087487938244,0.04477611940298507,0.0234375,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5768057897695333,0.06013219768672394,0.06428814384150865,0.5201078863544472,0.056872037914691934,0.9359922804760373,0.08955223880597014,0.041666666666666664,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5682423922912456,0.04569098918699275,0.04777037181447018,0.5105030390755907,0.055248618784530384,0.9449983917658411,0.07462686567164178,0.043859649122807015,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5730786611782968,0.0545081565985596,0.056549606633154115,0.509293811002834,0.04060913705583756,0.9392087487938244,0.06666666666666667,0.029197080291970802,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5890489296636086,0.04570532400510424,0.04826102320357574,0.5132625140833735,0.024096385542168676,0.9478932132518495,0.03508771929824561,0.01834862385321101,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.578851278985778,0.055481468034481576,0.058671190722556305,0.514912215156437,0.05154639175257732,0.9408169829527179,0.0847457627118644,0.037037037037037035,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6046838309292184,0.05563456280401966,0.059016407564146126,0.5092562655590671,0.032432432432432434,0.9424252171116114,0.05263157894736842,0.0234375,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.592512026032824,0.0579139012597812,0.06133506850217125,0.5103872797443524,0.07179487179487179,0.941781923448054,0.11290322580645161,0.05263157894736842,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5784041286224693,0.04837773474470609,0.04981867366706589,0.49388560569898193,0.009569377990430622,0.9334191058218076,0.012987012987012988,0.007575757575757576,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5988201314458057,0.05538952775496937,0.057164479907195025,0.5004444090548797,0.010582010582010583,0.9398520424573817,0.019230769230769232,0.0072992700729927005,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5691561313147079,0.047552017642473354,0.04913560391194245,0.5009296301468514,0.010810810810810811,0.9411386297844966,0.017857142857142856,0.007751937984496124,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6049997398678528,0.0636305497272906,0.06690991726630413,0.5327752814219098,0.055248618784530384,0.9449983917658411,0.09615384615384616,0.03875968992248062,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.596745308310992,0.05746808380548971,0.06094323079082667,0.5242331028643996,0.07291666666666667,0.9427468639433901,0.1044776119402985,0.056,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6226756866659273,0.05547545060667103,0.05749437895764966,0.514173033782193,0.021164021164021163,0.9404953361209392,0.03225806451612903,0.015748031496062992,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5733693499580158,0.051534224251654645,0.054400973751566814,0.5101983638257227,0.06557377049180328,0.9449983917658411,0.10714285714285714,0.047244094488188976,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6171559471928227,0.052439405861050545,0.05407705128934961,0.4995324382024454,0.02,0.9369572209713735,0.02702702702702703,0.015873015873015872,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6283487663481134,0.06659398793875873,0.07055684544086961,0.5192490932322794,0.06122448979591837,0.9408169829527179,0.1,0.04411764705882353,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5905689052015828,0.056639514848114816,0.05840562591885554,0.5021173970655262,0.037383177570093455,0.9337407526535864,0.0547945205479452,0.028368794326241134,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5937626323874201,0.05984574412820425,0.06333391210104686,0.5211952844760458,0.05181347150259067,0.9411386297844966,0.08333333333333333,0.03759398496240601,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5801225072971532,0.05682629479788018,0.05860605541699405,0.5116782993419967,0.009302325581395349,0.9314892248311354,0.013888888888888888,0.006993006993006993,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5978251599147122,0.05578278016606883,0.058429527193399375,0.5096014839557189,0.04,0.9382438082984883,0.06060606060606061,0.029850746268656716,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6199315167004105,0.057906845208403855,0.0627440748853183,0.5244221776186957,0.07486631016042782,0.9443550981022837,0.10606060606060606,0.05785123966942149,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5738322100859865,0.0483066322948809,0.049989528005161835,0.49446258764115336,0.01015228426395939,0.9372788678031522,0.014925373134328358,0.007692307692307693,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5708606401514147,0.05588159877469968,0.057449266570281945,0.4939446709054203,0.017937219730941704,0.9295593438404631,0.02857142857142857,0.013071895424836602,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5806789299709056,0.056498567183112754,0.058680819944482626,0.5076974698651953,0.028985507246376815,0.9353489868124799,0.046875,0.02097902097902098,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5788639946640795,0.05130450525758203,0.053069022970438605,0.5072757232640174,0.02030456852791878,0.9379221614667096,0.03125,0.015037593984962405,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.611682435211847,0.048765409856284,0.050556328041513734,0.5074554788177079,0.02185792349726776,0.9424252171116114,0.030303030303030304,0.017094017094017096,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5422710462343169,0.042252497269720704,0.04371063619546202,0.5059767406465054,0.011764705882352941,0.9459633322611772,0.018518518518518517,0.008620689655172414,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5770272455331877,0.0524737699027827,0.05459342630498079,0.5140254073213594,0.02843601895734597,0.9340623994853651,0.038461538461538464,0.022556390977443608,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5911425055052837,0.05515594302662667,0.05641643662812901,0.4926452686327762,0.0,0.9337407526535864,0.0,0.0,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.624341779251684,0.05709694322522914,0.05929438665643118,0.5183169725729054,0.03260869565217392,0.9427468639433901,0.04918032786885246,0.024390243902439025,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.587715476859659,0.055967026450332705,0.05785613076746334,0.5066652367286963,0.009615384615384614,0.9337407526535864,0.015625,0.006944444444444444,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6021024945681472,0.052093086980659856,0.053859742005234336,0.5149751758384083,0.02173913043478261,0.9421035702798327,0.03278688524590164,0.016260162601626018,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5901322688510319,0.05205593670800311,0.05385066493987671,0.4955476481314285,0.03125,0.9401736892891605,0.05357142857142857,0.022058823529411766,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5734465023467582,0.04563215328004075,0.04728329285426283,0.5041114491915407,0.022346368715083796,0.9437118044387263,0.03333333333333333,0.01680672268907563,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5678479670956369,0.04353507302269031,0.045014401612330446,0.5057281266694277,0.023121387283236993,0.9456416854293985,0.03508771929824561,0.017241379310344827,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6242075740980451,0.05720597867545648,0.06032741813381725,0.5192397835506154,0.07526881720430108,0.9446767449340624,0.1076923076923077,0.05785123966942149,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5816982386174809,0.037126824215901244,0.038861332205279896,0.48857462699620435,0.026845637583892617,0.9533612093920875,0.04081632653061224,0.02,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.619657426919544,0.05877312697027342,0.06208223692308533,0.5284145685985103,0.021052631578947368,0.9401736892891605,0.030303030303030304,0.016129032258064516,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6104677646852206,0.05116564212342282,0.05291465404706921,0.5055320250276363,0.03157894736842105,0.9408169829527179,0.04411764705882353,0.02459016393442623,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5405929797329823,0.04786619706921573,0.04928759099661709,0.5016827565667319,0.019230769230769232,0.9343840463171438,0.028169014084507043,0.014598540145985401,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5929956759356624,0.058801716221346306,0.0608189015073313,0.5063026904599819,0.03940886699507389,0.9372788678031522,0.06666666666666667,0.027972027972027972,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5936781609195402,0.060535307165300326,0.06407957950927445,0.5143243421971094,0.058536585365853655,0.9379221614667096,0.1,0.041379310344827586,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5993513507760909,0.05160265190105087,0.054064944121496254,0.5080826997653929,0.031413612565445025,0.9404953361209392,0.046153846153846156,0.023809523809523808,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5823653947938219,0.0559211439061706,0.05818143265438813,0.5038315728695265,0.010526315789473686,0.9395303956256031,0.02,0.007142857142857143,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6633721595086011,0.06450818687773242,0.0689875061999401,0.5232866771506225,0.07291666666666666,0.9427468639433901,0.10144927536231885,0.056910569105691054,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6204424899362629,0.05799259269605611,0.06079991720176802,0.5172964962305125,0.041884816753926704,0.9411386297844966,0.06349206349206349,0.03125,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6044301327088212,0.05589081424038812,0.058984698728199336,0.5250567871669807,0.05847953216374268,0.9482148600836282,0.09803921568627451,0.041666666666666664,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.629193641874036,0.059048666948759834,0.06078227027885755,0.5015664191178105,0.01092896174863388,0.941781923448054,0.021739130434782608,0.0072992700729927005,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5744467046180713,0.052924136444250335,0.0548915248218738,0.5032787066227024,0.02955665024630542,0.9366355741395948,0.046153846153846156,0.021739130434782608,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5583428521219577,0.04216188436067023,0.04431120749540554,0.5072581726700549,0.011049723756906075,0.9424252171116114,0.014925373134328358,0.008771929824561403,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6154508221048258,0.06105710955430945,0.0635191561048483,0.5146358506225794,0.03703703703703704,0.9330974589900289,0.05,0.029411764705882353,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5900062711651824,0.05056562766685457,0.05184701987902169,0.4966828836797877,0.0101010101010101,0.9369572209713735,0.015625,0.007462686567164179,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5706477916881385,0.042223403280639255,0.04429128887526905,0.5099259561799707,0.011428571428571429,0.9443550981022837,0.015384615384615385,0.00909090909090909,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5741461673155058,0.05644968471149659,0.06392754211233456,0.5275642568502414,0.08465608465608465,0.9443550981022837,0.11267605633802817,0.06779661016949153,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6118274175341778,0.05833714873141477,0.06067855548479295,0.515172919128374,0.029126213592233007,0.9356706336442586,0.041666666666666664,0.022388059701492536,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5722403895065765,0.05106567562280699,0.05272574253066857,0.49538295997970366,0.04040404040404041,0.9388871019620457,0.06779661016949153,0.02877697841726619,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5980423221745169,0.054572660132573204,0.05685453466402634,0.5187313965294739,0.021276595744680854,0.9408169829527179,0.03278688524590164,0.015748031496062992,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5345864320696535,0.05087457969897326,0.05259828694363708,0.4959282843422723,0.019138755980861243,0.9340623994853651,0.03333333333333333,0.013422818791946308,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.5798804039275909,0.05614313318319458,0.05804335541828122,0.5106798827306994,0.028301886792452827,0.9337407526535864,0.04477611940298507,0.020689655172413793,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
0.6149094946678029,0.05661365062569803,0.05856772242719846,0.502504032954025,0.021857923497267763,0.9424252171116114,0.03773584905660377,0.015384615384615385,onehot,Inverted Mask,Peptide,None,aa_props,PRIME_AC
