,auc,auc_01,precision,accuracy,AP,id,input_type,evalset,weight,key
0,0.6112271904164925,0.5277771668340653,0.020657276995305163,0.5648414985590778,0.05131659004978262,3309_9702128897716,icore_mut,PRIME,None,only_rank
0,0.6180250707248074,0.5144504515605666,0.010232558139534883,0.5594895018526143,0.011607382985132956,3310_782402297334,icore_mut,PRIME,None,only_rank
0,0.6782388133345669,0.5199906510656325,0.01881467544684854,0.5677233429394812,0.059307023662177175,3311_14271278830984,icore_mut,PRIME,None,only_rank
0,0.6135088043914021,0.5393702129317187,0.016037735849056604,0.5664882667764513,0.023420569361078343,3312_2142865512123,icore_mut,PRIME,None,only_rank
0,0.6589091777061702,0.5818116720372359,0.023946360153256706,0.5763688760806917,0.09368352601873453,3313_20702210088008,icore_mut,PRIME,None,only_rank
0,0.6334109069385778,0.5798776852810279,0.016617790811339198,0.5800741045697818,0.07489276758236343,3314_2412510005357,icore_mut,PRIME,None,only_rank
0,0.7441475671038117,0.5530766799336864,0.033789954337899546,0.5627830382873611,0.06582499337154563,3315_1493364420243,icore_mut,PRIME,None,only_rank
0,0.6369335625690777,0.527976886832087,0.021217712177121772,0.5586661177439275,0.05190530805925033,3316_205821161099,icore_mut,PRIME,None,only_rank
0,0.5983252538552077,0.5417849189374777,0.022429906542056073,0.5619596541786743,0.053935779872931786,3317_187719903709,icore_mut,PRIME,None,only_rank
0,0.6327134795078175,0.5725865222775692,0.017179023508137433,0.5491972004940304,0.1023666443810307,3318_586763399331,icore_mut,PRIME,None,only_rank
0,0.6488149330713495,0.4997317683253941,0.024551463644948063,0.5714285714285714,0.021531818979175252,3319_532405508674,icore_mut,PRIME,None,only_rank
0,0.659461958806221,0.5586248091856375,0.03238095238095238,0.5751337999176616,0.046905542868874835,3320_4942335545643,icore_mut,PRIME,None,only_rank
0,0.6347949095068841,0.5572374065449197,0.02358490566037736,0.5673116508851379,0.08575450683216515,3321_16922041151630,icore_mut,PRIME,None,only_rank
0,0.6906549853984147,0.5757100432558242,0.022641509433962263,0.5701934952655414,0.03967855471631845,3322_11092109911196,icore_mut,PRIME,None,only_rank
0,0.6614483047300126,0.5489414201053072,0.02446183953033268,0.5833676410045286,0.03613621890349065,3323_17171310062180,icore_mut,PRIME,None,only_rank
0,0.5659287651230704,0.5151422831170542,0.017142857142857144,0.5693701111568547,0.020281005550985665,3324_897785505864,icore_mut,PRIME,None,only_rank
0,0.553675142420453,0.49706383507748114,0.01683816651075772,0.5623713462330177,0.0154968897938223,3325_2258495563202,icore_mut,PRIME,None,only_rank
0,0.6660279759194617,0.5791364128944307,0.021153846153846155,0.5763688760806917,0.06973086683488548,3326_23522287753484,icore_mut,PRIME,None,only_rank
0,0.578146551724138,0.5061252268602541,0.017592592592592594,0.5590778097982709,0.018283438287801452,3327_2242277785151,icore_mut,PRIME,None,only_rank
0,0.6381061553425038,0.5183300059235207,0.019462465245597776,0.5607245780156443,0.02152585151582311,3328_1600437721863,icore_mut,PRIME,None,only_rank
0,0.6685563429206614,0.5324733258740849,0.021081576535288724,0.5574310415808975,0.025943928060276202,3329_9461984439895,icore_mut,PRIME,None,only_rank
0,0.5699640804597701,0.5379990925589837,0.015857284440039643,0.5858377933305887,0.0530799328394491,3330_157952215283,icore_mut,PRIME,None,only_rank
0,0.61030981307479,0.5683227759385897,0.023809523809523808,0.5710168793742281,0.08258601947276234,3331_2266915501539,icore_mut,PRIME,None,only_rank
0,0.6878291753291753,0.5817832002042528,0.014577259475218658,0.5788390284067517,0.14668437111369895,3332_233769996000,icore_mut,PRIME,None,only_rank
0,0.6228282858332836,0.5235224671424501,0.01784037558685446,0.5656648826677645,0.020371331597499397,3333_5781124469950,icore_mut,PRIME,None,only_rank
0,0.6692997082117549,0.5401812158574845,0.02127659574468085,0.5800741045697818,0.058055629361279074,3334_13021401138564,icore_mut,PRIME,None,only_rank
0,0.5941306154902598,0.5045661970169922,0.013736263736263736,0.553314121037464,0.013929268824791738,3335_10901809986388,icore_mut,PRIME,None,only_rank
0,0.5678150452774826,0.5009891552374638,0.017077798861480076,0.5673116508851379,0.018996674834305286,3336_1200915578065,icore_mut,PRIME,None,only_rank
0,0.6330693344449076,0.5656157902049831,0.017013232514177693,0.5668999588307946,0.032555661793657514,3337_11371384489822,icore_mut,PRIME,None,only_rank
0,0.6864233644425872,0.5538033689880084,0.024208566108007448,0.5644298065047345,0.05916463072015565,3338_2226264409115,icore_mut,PRIME,None,only_rank
0,0.6719656283566059,0.5729737878530914,0.023508137432188065,0.5516673528200906,0.04156804240329698,3339_735127762629,icore_mut,PRIME,None,only_rank
0,0.595407118800766,0.5260331042888209,0.02169811320754717,0.5668999588307946,0.07600671155191889,3340_1403208813390,icore_mut,PRIME,None,only_rank
0,0.7166964205007684,0.5897776847433598,0.027751196172248804,0.5784273363524084,0.1045743168035208,3341_299862270363,icore_mut,PRIME,None,only_rank
0,0.685952977682301,0.5137718984177235,0.024413145539906103,0.568546727048168,0.02682810535372488,3342_18561855537062,icore_mut,PRIME,None,only_rank
0,0.5482075864943726,0.5018538426098593,0.014336917562724014,0.5413750514615068,0.0477681790387895,3343_1437787700059,icore_mut,PRIME,None,only_rank
0,0.6661058577919685,0.5619744436616532,0.0219256434699714,0.5730753396459448,0.08982021304331742,3344_9131669932290,icore_mut,PRIME,None,only_rank
0,0.6630162703379224,0.5593724611905232,0.021800947867298578,0.5714285714285714,0.06408942175048292,3345_13151945592356,icore_mut,PRIME,None,only_rank
0,0.6481377534174206,0.5212541027004545,0.021739130434782608,0.5677233429394812,0.025557152812836867,3346_3722193364326,icore_mut,PRIME,None,only_rank
0,0.658802747143895,0.5359212930298407,0.02626641651031895,0.568546727048168,0.030283166825504335,3347_18341743398597,icore_mut,PRIME,None,only_rank
0,0.5758483626008543,0.47692112340652293,0.014466546112115732,0.5491972004940304,0.011175517194914985,3348_16981023356325,icore_mut,PRIME,None,only_rank
0,0.5617497359070394,0.5254834965065598,0.012927054478301015,0.5549608892548373,0.018460092899511157,3349_4471728846120,icore_mut,PRIME,None,only_rank
0,0.6564411150681566,0.5469146894006476,0.024154589371980676,0.5804857966241251,0.057610731345781346,3350_4971965539094,icore_mut,PRIME,None,only_rank
0,0.7356955667176239,0.5697175894529948,0.014773776546629732,0.5594895018526143,0.07385329912803035,3351_1151986624361,icore_mut,PRIME,None,only_rank
0,0.7134191235314831,0.5924797107529218,0.017511520737327188,0.5582544256895842,0.14105726712053127,3352_10291922291431,icore_mut,PRIME,None,only_rank
0,0.737960443700293,0.5720241898173647,0.03278688524590164,0.5846027171675586,0.0740867160812839,3353_1681079917635,icore_mut,PRIME,None,only_rank
0,0.7327588104514737,0.5692816204812368,0.029440628066732092,0.5895430218196789,0.04721583358659871,3354_1912747729790,icore_mut,PRIME,None,only_rank
0,0.7337431979907911,0.5733129915622039,0.030592734225621414,0.579250720461095,0.10079992786277006,3355_11462186635749,icore_mut,PRIME,None,only_rank
0,0.6002701706987597,0.5422610314315816,0.018393030009680542,0.5763688760806917,0.025145411611062866,3356_67792243342,icore_mut,PRIME,None,only_rank
0,0.7305057662915104,0.567327029537161,0.022768670309653915,0.5561959654178674,0.04207473809380022,3357_16242151170024,icore_mut,PRIME,None,only_rank
0,0.6250975275094837,0.5692930299867887,0.019516728624535316,0.561547962124331,0.09228461479411315,3358_24271059996764,icore_mut,PRIME,None,only_rank
0,0.6685424482423232,0.5813387156929423,0.0195712954333644,0.5631947303417044,0.09939754990245743,3359_5141119943819,icore_mut,PRIME,None,only_rank
0,0.6810370152761458,0.5351444121467005,0.023540489642184557,0.5681350349938247,0.06005335529680264,3360_300450028793,icore_mut,PRIME,None,only_rank
0,0.6251632624704738,0.5265132401658585,0.022155085599194362,0.5969534787978592,0.021694669726446007,3361_19042361157486,icore_mut,PRIME,None,only_rank
0,0.7164367816091954,0.5624243799153055,0.02321083172147002,0.5821325648414986,0.06514895921287693,3362_1311242212184,icore_mut,PRIME,None,only_rank
0,0.6860488505747127,0.5361464004839686,0.021575984990619138,0.5681350349938247,0.02708358870952267,3363_54778842674,icore_mut,PRIME,None,only_rank
0,0.6292845257903494,0.5627813293633418,0.016423357664233577,0.553314121037464,0.17431815192168593,3364_6771309930383,icore_mut,PRIME,None,only_rank
0,0.644621146997421,0.5399342024470485,0.02153558052434457,0.5652531906134212,0.05513543226357767,3365_17531162264133,icore_mut,PRIME,None,only_rank
0,0.6645900465449337,0.5463470706842294,0.019681349578256794,0.5636064223960477,0.03132005217176824,3366_2184789954745,icore_mut,PRIME,None,only_rank
0,0.6004198917387565,0.5683662031083172,0.017543859649122806,0.5788390284067517,0.06218021227427689,3367_614739907481,icore_mut,PRIME,None,only_rank
0,0.7063789434730317,0.5710608281273079,0.018281535648994516,0.5549608892548373,0.0700576608490147,3368_20491451116106,icore_mut,PRIME,None,only_rank
0,0.7207882320288648,0.5438336798606749,0.020833333333333332,0.5722519555372582,0.02897337294882497,3369_2531063386598,icore_mut,PRIME,None,only_rank
0,0.6169120250923256,0.5288399325830132,0.019980970504281638,0.5710168793742281,0.08125861409357876,3370_9872219913861,icore_mut,PRIME,None,only_rank
0,0.638421725073008,0.5341970774872099,0.021435228331780055,0.5640181144503911,0.05507430286969266,3371_16591012279971,icore_mut,PRIME,None,only_rank
0,0.6342957960236758,0.5583814597960982,0.01839926402943882,0.5553725813091808,0.034033752368808484,3372_24262309969657,icore_mut,PRIME,None,only_rank
0,0.6281863769327205,0.540631422545778,0.02183803457688808,0.5524907369287773,0.05670511787095739,3373_2341211199449,icore_mut,PRIME,None,only_rank
0,0.5530293745148507,0.5479967230246224,0.019398642095053348,0.5751337999176616,0.03195463458229423,3374_9802263357628,icore_mut,PRIME,None,only_rank
0,0.6845330459770115,0.5511569872958257,0.02194656488549618,0.5755454919720049,0.09430136817617701,3375_1618819998237,icore_mut,PRIME,None,only_rank
0,0.7043503995264871,0.5993831871777698,0.022620169651272386,0.5701934952655414,0.13201250428804476,3376_16451129924858,icore_mut,PRIME,None,only_rank
0,0.6355968683580403,0.5429128121765308,0.017975402081362345,0.5677233429394812,0.058433665380558164,3377_18422153382927,icore_mut,PRIME,None,only_rank
0,0.6887824279128627,0.5816721932282573,0.023381294964028777,0.5483738163853438,0.09677388902508259,3378_2276619999304,icore_mut,PRIME,None,only_rank
0,0.6464674499645358,0.5883222720507439,0.017641597028783658,0.5611362700699877,0.0704205466878613,3379_20462220034612,icore_mut,PRIME,None,only_rank
0,0.6303570599433533,0.5447369642940056,0.022263450834879406,0.5611362700699877,0.028834480668962187,3380_671662224242,icore_mut,PRIME,None,only_rank
0,0.6742648443595469,0.5608890260842723,0.020947176684881604,0.5541375051461507,0.06721625529820371,3381_1421625565306,icore_mut,PRIME,None,only_rank
0,0.6123224728487886,0.5330682596214849,0.02023121387283237,0.5755454919720049,0.056473387482447485,3382_17691846603999,icore_mut,PRIME,None,only_rank
0,0.6303102047405096,0.5498370883489495,0.018034265103697024,0.5471387402223137,0.08687309973301198,3383_2912405569328,icore_mut,PRIME,None,only_rank
0,0.643944396750974,0.5594687372197912,0.022914757103574702,0.5557842733635241,0.0869888639719704,3384_1680964409460,icore_mut,PRIME,None,only_rank
0,0.6957877610051524,0.5398245455453693,0.023496240601503758,0.5673116508851379,0.035025800395347494,3385_758371195492,icore_mut,PRIME,None,only_rank
0,0.6876299376299376,0.5479716646764702,0.025925925925925925,0.5631947303417044,0.04179487011855575,3386_731281133699,icore_mut,PRIME,None,only_rank
0,0.6166714312940729,0.5298566599460344,0.025758969641214352,0.5574310415808975,0.055236598122301896,3387_4451410072098,icore_mut,PRIME,None,only_rank
0,0.6165279887296661,0.5631239493437417,0.022684310018903593,0.568546727048168,0.06454465779833737,3388_132295505905,icore_mut,PRIME,None,only_rank
0,0.6102726267960211,0.5035128654252603,0.022577610536218252,0.5681350349938247,0.02043394633865071,3389_11411244459836,icore_mut,PRIME,None,only_rank
0,0.6457237936772047,0.519660215430423,0.015122873345935728,0.5673116508851379,0.057517450493784116,3390_1327343305629,icore_mut,PRIME,None,only_rank
0,0.6210653363373029,0.5466377562832089,0.021739130434782608,0.5673116508851379,0.058192386550249955,3391_20911647780288,icore_mut,PRIME,None,only_rank
0,0.6394879037209873,0.5934512690913086,0.020599250936329586,0.5644298065047345,0.07250868264406074,3392_1840781182161,icore_mut,PRIME,None,only_rank
0,0.6235111588495047,0.5253421774988851,0.01881467544684854,0.5644298065047345,0.05333416730870991,3393_2078482200653,icore_mut,PRIME,None,only_rank
0,0.5714285714285714,0.5334415797928808,0.013071895424836602,0.5590778097982709,0.020982296838861415,3394_33146641752,icore_mut,PRIME,None,only_rank
0,0.6692875783583093,0.5718984835976784,0.021455223880597014,0.5648414985590778,0.07067021638400282,3395_12092284456984,icore_mut,PRIME,None,only_rank
0,0.661748081156661,0.5327917878828683,0.020076481835564052,0.5751337999176616,0.05815063372765874,3396_744823395602,icore_mut,PRIME,None,only_rank
0,0.5731846769582618,0.5084910675774628,0.022181146025878003,0.5561959654178674,0.023659700356805317,3397_221431114744,icore_mut,PRIME,None,only_rank
0,0.6729525862068966,0.5833711433756806,0.01842870999030068,0.579250720461095,0.10544797052494086,3398_11341736698458,icore_mut,PRIME,None,only_rank
0,0.546177708620105,0.4975814063856751,0.022181146025878003,0.5570193495265542,0.02211777178390654,3399_1591385549901,icore_mut,PRIME,None,only_rank
0,0.6331220896166775,0.5915035066619273,0.01574074074074074,0.5582544256895842,0.035088865099805605,3400_6752218807186,icore_mut,PRIME,None,only_rank
0,0.6451420971580568,0.5341961581820995,0.030214424951267055,0.5833676410045286,0.05702875861447844,3401_1466355501997,icore_mut,PRIME,None,only_rank
0,0.7104820121124469,0.5248623909951141,0.028999064546304958,0.5701934952655414,0.03294122306289362,3402_21501297737416,icore_mut,PRIME,None,only_rank
0,0.7058421609112854,0.6033128485226472,0.02830188679245283,0.5710168793742281,0.08821284415147143,3403_566583339307,icore_mut,PRIME,None,only_rank
0,0.6041543848366293,0.5510280068035462,0.027958993476234855,0.5636064223960477,0.060139403653244855,3404_1879601135407,icore_mut,PRIME,None,only_rank
0,0.6492887931034483,0.5595130066545675,0.01838235294117647,0.5566076574722107,0.06353950141141416,3405_18682398897166,icore_mut,PRIME,None,only_rank
0,0.6480686397109907,0.5232004563304886,0.02081447963800905,0.5516673528200906,0.021575143469283006,3406_910838899616,icore_mut,PRIME,None,only_rank
0,0.6071860959401651,0.5070595048788535,0.01858736059479554,0.5607245780156443,0.050575313027967805,3407_5802234435460,icore_mut,PRIME,None,only_rank
0,0.6851245290916701,0.5291908087506334,0.027447392497712716,0.5582544256895842,0.055639263158626315,3408_8481143311236,icore_mut,PRIME,None,only_rank
0,0.5788540413852653,0.5614440857440113,0.014705882352941176,0.5541375051461507,0.06395750416790928,3409_1666600054873,icore_mut,PRIME,None,only_rank
0,0.6428834581849441,0.5349896908549158,0.020389249304911955,0.5599011939069576,0.028273823457214804,3410_17121104480563,icore_mut,PRIME,None,only_rank
0,0.6965803036634628,0.5601938402211127,0.025714285714285714,0.5751337999176616,0.09659662699945741,3411_271835593574,icore_mut,PRIME,None,only_rank
0,0.59738085313325,0.520523902503236,0.01818181818181818,0.5730753396459448,0.08260451826191076,3412_24152229927264,icore_mut,PRIME,None,only_rank
0,0.5633457989184536,0.5143377829005779,0.01727447216890595,0.5730753396459448,0.01782979897147333,3413_21751375540815,icore_mut,PRIME,None,only_rank
0,0.676550819519896,0.5478833244135551,0.02544769085768143,0.5706051873198847,0.06083430141095833,3414_23771244444510,icore_mut,PRIME,None,only_rank
0,0.7131788324544361,0.5685450558582598,0.020872865275142316,0.5730753396459448,0.10411178842039495,3415_51529959525,icore_mut,PRIME,None,only_rank
0,0.6440600250104209,0.5754736988365035,0.016853932584269662,0.5627830382873611,0.03610124191242632,3416_20611365589175,icore_mut,PRIME,None,only_rank
0,0.6639336086340695,0.5298625701245153,0.030303030303030304,0.561547962124331,0.05629148543912119,3417_16701684485264,icore_mut,PRIME,None,only_rank
0,0.682764724814934,0.5872929830207962,0.024390243902439025,0.5825442568958419,0.09969984319615101,3418_12182048879065,icore_mut,PRIME,None,only_rank
0,0.6582965641214201,0.5433629422250319,0.027462121212121212,0.5722519555372582,0.058316330328218945,3419_9731459928201,icore_mut,PRIME,None,only_rank
0,0.6310013000882202,0.5586664809397781,0.022286821705426358,0.579250720461095,0.08478840340724753,3420_2411645524274,icore_mut,PRIME,None,only_rank
0,0.7715320244608947,0.5784843505609857,0.03177570093457944,0.5714285714285714,0.07822266694317888,3421_8861572296552,icore_mut,PRIME,None,only_rank
0,0.6053465269086358,0.4786040115934392,0.02,0.5718402634829148,0.01759368476326998,3422_20732244405669,icore_mut,PRIME,None,only_rank
0,0.6465373383395911,0.5659253342994532,0.018691588785046728,0.5627830382873611,0.06890182879931439,3423_16151160000314,icore_mut,PRIME,None,only_rank
0,0.635485558811218,0.5704710184838404,0.022429906542056073,0.5627830382873611,0.04184974567967035,3424_15891205579540,icore_mut,PRIME,None,only_rank
0,0.6059746018479826,0.5103897087753511,0.021235521235521235,0.576780568135035,0.02244968423217126,3425_2345713357461,icore_mut,PRIME,None,only_rank
0,0.6401423799060328,0.541545728837878,0.03139866793529972,0.5751337999176616,0.04232139187284212,3426_117137716516,icore_mut,PRIME,None,only_rank
0,0.6470497762863534,0.519658346088936,0.030131826741996232,0.5706051873198847,0.03161045542862152,3427_9641547741920,icore_mut,PRIME,None,only_rank
0,0.6631932532875928,0.5234871054136199,0.030109489051094892,0.5578427336352408,0.03555392053779202,3428_1541641106320,icore_mut,PRIME,None,only_rank
0,0.6762266012890492,0.6196558098920165,0.016585365853658537,0.5808974886784685,0.058106471138721645,3429_8971273304280,icore_mut,PRIME,None,only_rank
0,0.6408068229384679,0.5620277147452138,0.02669208770257388,0.5747221078633182,0.06175927323984973,3430_2166242248408,icore_mut,PRIME,None,only_rank
0,0.5967608796143433,0.5352493364428703,0.02050326188257223,0.5607245780156443,0.05158919449965845,3431_1678163375944,icore_mut,PRIME,None,only_rank
0,0.662241254632559,0.5005161824383793,0.0283203125,0.5870728694936188,0.025757622828604835,3432_23112132232641,icore_mut,PRIME,None,only_rank
0,0.6395624739257405,0.5610261181740334,0.0173992673992674,0.5529024289831206,0.06218360781610367,3433_12558828226,icore_mut,PRIME,None,only_rank
0,0.6571349173266638,0.6173698105204654,0.016252390057361378,0.5710168793742281,0.08213194348423326,3434_208960003698,icore_mut,PRIME,None,only_rank
0,0.6330490290741336,0.5400312819383508,0.023651844843897825,0.5693701111568547,0.055130896651109124,3435_2122355502011,icore_mut,PRIME,None,only_rank
0,0.6248039662063034,0.5370141091079497,0.021032504780114723,0.5738987237546316,0.026395597393594355,3436_8741245573306,icore_mut,PRIME,None,only_rank
0,0.6922629310344828,0.5606094978826376,0.01893939393939394,0.569781803211198,0.09634183227884141,3437_1481841110618,icore_mut,PRIME,None,only_rank
0,0.6608684353249571,0.5452123484160097,0.02197802197802198,0.5549608892548373,0.08520745471419809,3438_110971123514,icore_mut,PRIME,None,only_rank
0,0.6089263420724094,0.5510588148080756,0.017241379310344827,0.5743104158089749,0.0595707522255552,3439_808839978718,icore_mut,PRIME,None,only_rank
0,0.737207081169792,0.539988756901266,0.02541544477028348,0.5874845615479621,0.062246975350598144,3440_1205323345077,icore_mut,PRIME,None,only_rank
0,0.6056628190634855,0.5239060792339032,0.018518518518518517,0.5817208727871552,0.020503445318217045,3441_131424437127,icore_mut,PRIME,None,only_rank
0,0.6513803772237758,0.5181127537711417,0.018656716417910446,0.5636064223960477,0.05458656670708286,3442_1846679943026,icore_mut,PRIME,None,only_rank
0,0.6725259814352238,0.5740067163004189,0.018779342723004695,0.5668999588307946,0.10282360589592353,3443_2622193328620,icore_mut,PRIME,None,only_rank
0,0.6123147206096515,0.4940640247455673,0.027965284474445518,0.5796624125154385,0.024803857260529638,3444_1594884459880,icore_mut,PRIME,None,only_rank
0,0.6158433247331412,0.4904519227953021,0.020095693779904306,0.5734870317002881,0.02011068669518542,3445_88915524665,icore_mut,PRIME,None,only_rank
0,0.6541446641286994,0.5706354182151929,0.020676691729323307,0.5660765747221078,0.09029902250981332,3446_10541607787930,icore_mut,PRIME,None,only_rank
0,0.7121161595109073,0.6489546082797657,0.019065776930409915,0.5722519555372582,0.15423906284510935,3447_2198661113757,icore_mut,PRIME,None,only_rank
0,0.6503915888853127,0.5706920987696147,0.02535211267605634,0.5677233429394812,0.09392366515588903,3448_190330031580,icore_mut,PRIME,None,only_rank
0,0.6262925211838388,0.5429073728161741,0.02001906577693041,0.5714285714285714,0.05679190921800329,3449_1210998828033,icore_mut,PRIME,None,only_rank
0,0.7081654890048208,0.5936632176757022,0.026845637583892617,0.5780156442980651,0.08090212132910178,3450_697186676274,icore_mut,PRIME,None,only_rank
0,0.6290163439661977,0.5297871716483017,0.022367194780987885,0.5631947303417044,0.05321866362311636,3451_21431839929335,icore_mut,PRIME,None,only_rank
0,0.6529478458049887,0.5310142524230376,0.02443609022556391,0.5689584191025113,0.027903256209254296,3452_1137524497552,icore_mut,PRIME,None,only_rank
0,0.686319262406219,0.5555954652064492,0.02556818181818182,0.5722519555372582,0.11231919480876723,3453_1969921115717,icore_mut,PRIME,None,only_rank
0,0.6628848835961806,0.5315049774419958,0.0248565965583174,0.5747221078633182,0.056233919078851044,3454_11111288882315,icore_mut,PRIME,None,only_rank
0,0.6015321341408297,0.5392239185145363,0.017641597028783658,0.5570193495265542,0.053933488906386086,3455_336376604101,icore_mut,PRIME,None,only_rank
0,0.6226096025263651,0.5148156165966096,0.02681992337164751,0.5755454919720049,0.05106527744675176,3456_6672121188609,icore_mut,PRIME,None,only_rank
0,0.6487946055615228,0.5652791125683884,0.023169601482854494,0.5619596541786743,0.11616158311959474,3457_21902112253233,icore_mut,PRIME,None,only_rank
0,0.6247597005109526,0.5450218732443493,0.018975332068311195,0.5689584191025113,0.057550673302410704,3458_122689986386,icore_mut,PRIME,None,only_rank
0,0.6514142499104905,0.554952544267938,0.022577610536218252,0.5677233429394812,0.06340758867398245,3459_9881471188567,icore_mut,PRIME,None,only_rank
0,0.6394464210966931,0.5637075631733163,0.02497687326549491,0.5607245780156443,0.09215108548865372,3460_148277711330,icore_mut,PRIME,None,only_rank
0,0.6612720890105312,0.5352656944318314,0.020348837209302327,0.5808974886784685,0.0574330282140547,3461_22601493391532,icore_mut,PRIME,None,only_rank
0,0.7137418368764763,0.5330144870304148,0.02321083172147002,0.5817208727871552,0.029744361242970932,3462_1121811194639,icore_mut,PRIME,None,only_rank
0,0.6296462955211386,0.5044447137097663,0.027204502814258912,0.568546727048168,0.02558570603845044,3463_18171085556093,icore_mut,PRIME,None,only_rank
0,0.6501052652098482,0.5311645553776055,0.02916274694261524,0.5701934952655414,0.07795322167782953,3464_723273394699,icore_mut,PRIME,None,only_rank
0,0.5983014666830085,0.5440348941971302,0.021616541353383457,0.5640181144503911,0.0781856338432201,3465_7832235538534,icore_mut,PRIME,None,only_rank
0,0.6673822652083522,0.5437851158674958,0.02270577105014191,0.5693701111568547,0.030223209424818265,3466_1069835545132,icore_mut,PRIME,None,only_rank
0,0.5946353980188567,0.5042870333729059,0.023191094619666047,0.5623713462330177,0.04805827388903377,3467_19312180066452,icore_mut,PRIME,None,only_rank
0,0.6199388512775715,0.5549476442799508,0.009784735812133072,0.5796624125154385,0.017760602315719805,3468_1964997710388,icore_mut,PRIME,None,only_rank
0,0.5902049624875711,0.5620120648724768,0.021759697256385997,0.568546727048168,0.08357073087054058,3469_2299721160489,icore_mut,PRIME,None,only_rank
0,0.5610292984657377,0.5623071745268209,0.020972354623450904,0.5706051873198847,0.0819360230546767,3470_7911843354182,icore_mut,PRIME,None,only_rank
0,0.642470699037254,0.5479335110484458,0.02556818181818182,0.5710168793742281,0.08119175803127897,3471_1907190055315,icore_mut,PRIME,None,only_rank
0,0.6628097843579016,0.5466377562832089,0.027306967984934087,0.5706051873198847,0.08548848725687222,3472_3831997707562,icore_mut,PRIME,None,only_rank
0,0.6240373563218391,0.5242740471869328,0.019886363636363636,0.5706051873198847,0.05367605562046592,3473_6041842266575,icore_mut,PRIME,None,only_rank
0,0.6109093763080786,0.5562501376924941,0.023875114784205693,0.5566076574722107,0.06353185286369462,3474_664465582793,icore_mut,PRIME,None,only_rank
0,0.673629028178277,0.5860857942397351,0.02345215759849906,0.5681350349938247,0.1502977212510243,3475_17902418812048,icore_mut,PRIME,None,only_rank
0,0.5595414315231135,0.5055290182158143,0.015582034830430797,0.5537258130918074,0.014420014847031223,3476_2421418819528,icore_mut,PRIME,None,only_rank
0,0.5891216135577039,0.5387466159132166,0.018467220683287166,0.5561959654178674,0.05142169032002793,3477_6842162205560,icore_mut,PRIME,None,only_rank
0,0.5768445185493956,0.5698280716380363,0.016585365853658537,0.5796624125154385,0.033241870625529045,3478_1229728806000,icore_mut,PRIME,None,only_rank
0,0.6373296856560455,0.5121372791489506,0.022813688212927757,0.5706051873198847,0.02515447838414715,3479_11551174495994,icore_mut,PRIME,None,only_rank
0,0.6301838519664426,0.5292218467868964,0.017786561264822136,0.5866611774392754,0.023251355897302574,3480_22221852230866,icore_mut,PRIME,None,only_rank
0,0.6987001572763438,0.5639355118298104,0.018518518518518517,0.5821325648414986,0.028817540501800538,3481_9481092211593,icore_mut,PRIME,None,only_rank
0,0.6054451166810717,0.5476133914927528,0.015023474178403756,0.5640181144503911,0.02475038949314807,3482_17932332258632,icore_mut,PRIME,None,only_rank
0,0.6006515661801933,0.5706081554675833,0.020676691729323307,0.5644298065047345,0.06279051714660365,3483_2335332293787,icore_mut,PRIME,None,only_rank
0,0.6867467418392778,0.5344071663409043,0.02819548872180451,0.569781803211198,0.08002896817280863,3484_2145571147089,icore_mut,PRIME,None,only_rank
0,0.571226820582095,0.51475920551717,0.021153846153846155,0.5759571840263483,0.020296719104140635,3485_21222043313116,icore_mut,PRIME,None,only_rank
0,0.6986491465062016,0.5404189584854928,0.026615969581749048,0.5759571840263483,0.061344150599562296,3486_5082299993496,icore_mut,PRIME,None,only_rank
0,0.6484495977640972,0.5745860856393732,0.013358778625954198,0.5710168793742281,0.06986020732815161,3487_22631507721106,icore_mut,PRIME,None,only_rank
0,0.6135146434059477,0.5213299904375419,0.02321262766945218,0.5619596541786743,0.023830319403180086,3488_2052141156344,icore_mut,PRIME,None,only_rank
0,0.7252666546144808,0.6199755467490021,0.026046511627906978,0.5652531906134212,0.2058459314299343,3489_78264493647,icore_mut,PRIME,None,only_rank
0,0.6254083261697163,0.5568037125849131,0.020257826887661142,0.5570193495265542,0.061365946951775954,3490_7461453331869,icore_mut,PRIME,None,only_rank
0,0.6360747772861071,0.5624671046219225,0.028890959925442685,0.5660765747221078,0.06115906950333954,3491_17731236667391,icore_mut,PRIME,None,only_rank
0,0.6059719328349062,0.561602406555671,0.02169811320754717,0.5656648826677645,0.05762249313857612,3492_1941935510611,icore_mut,PRIME,None,only_rank
0,0.5008753647353064,0.4938461200938988,0.01348747591522158,0.5718402634829148,0.013266603663595382,3493_310626693220,icore_mut,PRIME,None,only_rank
0,0.6811321262342274,0.5605279441979805,0.020793950850661626,0.569781803211198,0.06364207085465662,3494_17681254471552,icore_mut,PRIME,None,only_rank
0,0.6118004249595509,0.4969533621769584,0.029551954242135366,0.5759571840263483,0.025709557032202127,3495_190760000230,icore_mut,PRIME,None,only_rank
0,0.5699803512219084,0.48060006334145566,0.019083969465648856,0.5710168793742281,0.01725018858703766,3496_789555591441,icore_mut,PRIME,None,only_rank
0,0.65992570113018,0.5878753497389351,0.02643573381950775,0.5557842733635241,0.09657662688646641,3497_2047188829800,icore_mut,PRIME,None,only_rank
0,0.6669026928441154,0.5474847401735753,0.02552415679124886,0.5553725813091808,0.05934525035091881,3498_2014529977460,icore_mut,PRIME,None,only_rank
